zip,city,state_id,state_name
52302,Marion,IA,Iowa
52305,Martelle,IA,Iowa
52306,Mechanicsville,IA,Iowa
52307,Middle Amana,IA,Iowa
52308,Millersburg,IA,Iowa
52309,Monmouth,IA,Iowa
52310,Monticello,IA,Iowa
52312,Morley,IA,Iowa
52313,Mount Auburn,IA,Iowa
52314,Mount Vernon,IA,Iowa
52315,Newhall,IA,Iowa
52316,North English,IA,Iowa
52317,North Liberty,IA,Iowa
52318,Norway,IA,Iowa
52320,Olin,IA,Iowa
52321,Onslow,IA,Iowa
52322,Oxford,IA,Iowa
52323,Oxford Junction,IA,Iowa
52324,Palo,IA,Iowa
52325,Parnell,IA,Iowa
52326,Quasqueton,IA,Iowa
52327,Riverside,IA,Iowa
52328,Robins,IA,Iowa
52329,Rowley,IA,Iowa
52330,Ryan,IA,Iowa
52332,Shellsburg,IA,Iowa
52333,Solon,IA,Iowa
52334,South Amana,IA,Iowa
52335,South English,IA,Iowa
52336,Springville,IA,Iowa
52337,Stanwood,IA,Iowa
52338,Swisher,IA,Iowa
52339,Tama,IA,Iowa
52340,Tiffin,IA,Iowa
52341,Toddville,IA,Iowa
52342,Toledo,IA,Iowa
52344,Troy Mills,IA,Iowa
52345,Urbana,IA,Iowa
52346,Van Horne,IA,Iowa
52347,Victor,IA,Iowa
52348,Vining,IA,Iowa
52349,Vinton,IA,Iowa
52351,Walford,IA,Iowa
52352,Walker,IA,Iowa
52353,Washington,IA,Iowa
52354,Watkins,IA,Iowa
52355,Webster,IA,Iowa
52356,Wellman,IA,Iowa
52358,West Branch,IA,Iowa
52359,West Chester,IA,Iowa
52361,Williamsburg,IA,Iowa
52362,Wyoming,IA,Iowa
52401,Cedar Rapids,IA,Iowa
52402,Cedar Rapids,IA,Iowa
52403,Cedar Rapids,IA,Iowa
52404,Cedar Rapids,IA,Iowa
52405,Cedar Rapids,IA,Iowa
52411,Cedar Rapids,IA,Iowa
52501,Ottumwa,IA,Iowa
52530,Agency,IA,Iowa
52531,Albia,IA,Iowa
52533,Batavia,IA,Iowa
52534,Beacon,IA,Iowa
52535,Birmingham,IA,Iowa
52536,Blakesburg,IA,Iowa
52537,Bloomfield,IA,Iowa
52540,Brighton,IA,Iowa
52542,Cantril,IA,Iowa
52543,Cedar,IA,Iowa
52544,Centerville,IA,Iowa
52548,Chillicothe,IA,Iowa
52549,Cincinnati,IA,Iowa
52550,Delta,IA,Iowa
52551,Douds,IA,Iowa
52552,Drakesville,IA,Iowa
52553,Eddyville,IA,Iowa
52554,Eldon,IA,Iowa
52555,Exline,IA,Iowa
52556,Fairfield,IA,Iowa
52557,Fairfield,IA,Iowa
52560,Floris,IA,Iowa
52561,Fremont,IA,Iowa
52562,Hayesville,IA,Iowa
52563,Hedrick,IA,Iowa
52565,Keosauqua,IA,Iowa
52566,Kirkville,IA,Iowa
52567,Libertyville,IA,Iowa
52568,Martinsburg,IA,Iowa
52569,Melrose,IA,Iowa
52570,Milton,IA,Iowa
52571,Moravia,IA,Iowa
52572,Moulton,IA,Iowa
52573,Mount Sterling,IA,Iowa
52574,Mystic,IA,Iowa
52576,Ollie,IA,Iowa
52577,Oskaloosa,IA,Iowa
52580,Packwood,IA,Iowa
52581,Plano,IA,Iowa
52583,Promise City,IA,Iowa
52584,Pulaski,IA,Iowa
52585,Richland,IA,Iowa
52586,Rose Hill,IA,Iowa
52588,Selma,IA,Iowa
52590,Seymour,IA,Iowa
52591,Sigourney,IA,Iowa
52593,Udell,IA,Iowa
52594,Unionville,IA,Iowa
52595,University Park,IA,Iowa
52601,Burlington,IA,Iowa
52619,Argyle,IA,Iowa
52620,Bonaparte,IA,Iowa
52621,Crawfordsville,IA,Iowa
52623,Danville,IA,Iowa
52624,Denmark,IA,Iowa
52625,Donnellson,IA,Iowa
52626,Farmington,IA,Iowa
52627,Fort Madison,IA,Iowa
52630,Hillsboro,IA,Iowa
52631,Houghton,IA,Iowa
52632,Keokuk,IA,Iowa
52635,Lockridge,IA,Iowa
52637,Mediapolis,IA,Iowa
52638,Middletown,IA,Iowa
52639,Montrose,IA,Iowa
52640,Morning Sun,IA,Iowa
52641,Mount Pleasant,IA,Iowa
52644,Mount Union,IA,Iowa
52645,New London,IA,Iowa
52646,Oakville,IA,Iowa
52647,Olds,IA,Iowa
52649,Salem,IA,Iowa
52650,Sperry,IA,Iowa
52651,Stockport,IA,Iowa
52652,Swedesburg,IA,Iowa
52653,Wapello,IA,Iowa
52654,Wayland,IA,Iowa
52655,West Burlington,IA,Iowa
52656,West Point,IA,Iowa
52657,Saint Paul,IA,Iowa
52658,Wever,IA,Iowa
52659,Winfield,IA,Iowa
52660,Yarmouth,IA,Iowa
52701,Andover,IA,Iowa
52720,Atalissa,IA,Iowa
52721,Bennett,IA,Iowa
52722,Bettendorf,IA,Iowa
52726,Blue Grass,IA,Iowa
52727,Bryant,IA,Iowa
52728,Buffalo,IA,Iowa
52729,Calamus,IA,Iowa
52730,Camanche,IA,Iowa
52731,Charlotte,IA,Iowa
52732,Clinton,IA,Iowa
52737,Columbus City,IA,Iowa
52738,Columbus Junction,IA,Iowa
52739,Conesville,IA,Iowa
52742,De Witt,IA,Iowa
52745,Dixon,IA,Iowa
52746,Donahue,IA,Iowa
52747,Durant,IA,Iowa
52748,Eldridge,IA,Iowa
52749,Fruitland,IA,Iowa
52750,Goose Lake,IA,Iowa
52751,Grand Mound,IA,Iowa
52752,Grandview,IA,Iowa
52753,Le Claire,IA,Iowa
52754,Letts,IA,Iowa
52755,Lone Tree,IA,Iowa
52756,Long Grove,IA,Iowa
52757,Low Moor,IA,Iowa
52758,McCausland,IA,Iowa
52759,Montpelier,IA,Iowa
52760,Moscow,IA,Iowa
52761,Muscatine,IA,Iowa
52765,New Liberty,IA,Iowa
52766,Nichols,IA,Iowa
52767,Pleasant Valley,IA,Iowa
52768,Princeton,IA,Iowa
52769,Stockton,IA,Iowa
52771,Teeds Grove,IA,Iowa
52772,Tipton,IA,Iowa
52773,Walcott,IA,Iowa
52774,Welton,IA,Iowa
52776,West Liberty,IA,Iowa
52777,Wheatland,IA,Iowa
52778,Wilton,IA,Iowa
52801,Davenport,IA,Iowa
52802,Davenport,IA,Iowa
52803,Davenport,IA,Iowa
52804,Davenport,IA,Iowa
52806,Davenport,IA,Iowa
52807,Davenport,IA,Iowa
53001,Adell,WI,Wisconsin
53002,Allenton,WI,Wisconsin
53003,Ashippun,WI,Wisconsin
53004,Belgium,WI,Wisconsin
53005,Brookfield,WI,Wisconsin
53006,Brownsville,WI,Wisconsin
53007,Butler,WI,Wisconsin
53010,Campbellsport,WI,Wisconsin
53011,Cascade,WI,Wisconsin
53012,Cedarburg,WI,Wisconsin
53013,Cedar Grove,WI,Wisconsin
53014,Chilton,WI,Wisconsin
53015,Cleveland,WI,Wisconsin
53016,Clyman,WI,Wisconsin
53017,Colgate,WI,Wisconsin
53018,Delafield,WI,Wisconsin
53019,Eden,WI,Wisconsin
53020,Elkhart Lake,WI,Wisconsin
53021,Fredonia,WI,Wisconsin
53022,Germantown,WI,Wisconsin
53023,Glenbeulah,WI,Wisconsin
53024,Grafton,WI,Wisconsin
53027,Hartford,WI,Wisconsin
53029,Hartland,WI,Wisconsin
53031,Hingham,WI,Wisconsin
53032,Horicon,WI,Wisconsin
53033,Hubertus,WI,Wisconsin
53034,Hustisford,WI,Wisconsin
53035,Iron Ridge,WI,Wisconsin
53036,Ixonia,WI,Wisconsin
53037,Jackson,WI,Wisconsin
53038,Johnson Creek,WI,Wisconsin
53039,Juneau,WI,Wisconsin
53040,Kewaskum,WI,Wisconsin
53042,Kiel,WI,Wisconsin
53044,Kohler,WI,Wisconsin
53045,Brookfield,WI,Wisconsin
53046,Lannon,WI,Wisconsin
53047,Lebanon,WI,Wisconsin
53048,Lomira,WI,Wisconsin
53049,Malone,WI,Wisconsin
53050,Mayville,WI,Wisconsin
53051,Menomonee Falls,WI,Wisconsin
53057,Mount Calvary,WI,Wisconsin
53058,Nashotah,WI,Wisconsin
53059,Neosho,WI,Wisconsin
53061,New Holstein,WI,Wisconsin
53063,Newton,WI,Wisconsin
53065,Oakfield,WI,Wisconsin
53066,Oconomowoc,WI,Wisconsin
53069,Okauchee,WI,Wisconsin
53070,Oostburg,WI,Wisconsin
53072,Pewaukee,WI,Wisconsin
53073,Plymouth,WI,Wisconsin
53074,Port Washington,WI,Wisconsin
53075,Random Lake,WI,Wisconsin
53076,Richfield,WI,Wisconsin
53078,Rubicon,WI,Wisconsin
53079,Saint Cloud,WI,Wisconsin
53080,Saukville,WI,Wisconsin
53081,Sheboygan,WI,Wisconsin
53083,Sheboygan,WI,Wisconsin
53085,Sheboygan Falls,WI,Wisconsin
53086,Slinger,WI,Wisconsin
53088,Stockbridge,WI,Wisconsin
53089,Sussex,WI,Wisconsin
53090,West Bend,WI,Wisconsin
53091,Theresa,WI,Wisconsin
53092,Mequon,WI,Wisconsin
53093,Waldo,WI,Wisconsin
53094,Watertown,WI,Wisconsin
53095,West Bend,WI,Wisconsin
53097,Mequon,WI,Wisconsin
53098,Watertown,WI,Wisconsin
53099,Woodland,WI,Wisconsin
53103,Big Bend,WI,Wisconsin
53104,Bristol,WI,Wisconsin
53105,Burlington,WI,Wisconsin
53108,Caledonia,WI,Wisconsin
53110,Cudahy,WI,Wisconsin
53114,Darien,WI,Wisconsin
53115,Delavan,WI,Wisconsin
53118,Dousman,WI,Wisconsin
53119,Eagle,WI,Wisconsin
53120,East Troy,WI,Wisconsin
53121,Elkhorn,WI,Wisconsin
53122,Elm Grove,WI,Wisconsin
53125,Fontana,WI,Wisconsin
53126,Franksville,WI,Wisconsin
53127,Genesee Depot,WI,Wisconsin
53128,Genoa City,WI,Wisconsin
53129,Greendale,WI,Wisconsin
53130,Hales Corners,WI,Wisconsin
53132,Franklin,WI,Wisconsin
53137,Helenville,WI,Wisconsin
53139,Kansasville,WI,Wisconsin
53140,Kenosha,WI,Wisconsin
53142,Kenosha,WI,Wisconsin
53143,Kenosha,WI,Wisconsin
53144,Kenosha,WI,Wisconsin
53146,New Berlin,WI,Wisconsin
53147,Lake Geneva,WI,Wisconsin
53149,Mukwonago,WI,Wisconsin
53150,Muskego,WI,Wisconsin
53151,New Berlin,WI,Wisconsin
53153,North Prairie,WI,Wisconsin
53154,Oak Creek,WI,Wisconsin
53156,Palmyra,WI,Wisconsin
53157,Pell Lake,WI,Wisconsin
53158,Pleasant Prairie,WI,Wisconsin
53167,Rochester,WI,Wisconsin
53168,Salem,WI,Wisconsin
53170,Silver Lake,WI,Wisconsin
53172,South Milwaukee,WI,Wisconsin
53176,Springfield,WI,Wisconsin
53177,Sturtevant,WI,Wisconsin
53178,Sullivan,WI,Wisconsin
53179,Trevor,WI,Wisconsin
53181,Twin Lakes,WI,Wisconsin
53182,Union Grove,WI,Wisconsin
53183,Wales,WI,Wisconsin
53184,Walworth,WI,Wisconsin
53185,Waterford,WI,Wisconsin
53186,Waukesha,WI,Wisconsin
53188,Waukesha,WI,Wisconsin
53189,Waukesha,WI,Wisconsin
53190,Whitewater,WI,Wisconsin
53191,Williams Bay,WI,Wisconsin
53192,Wilmot,WI,Wisconsin
53195,Zenda,WI,Wisconsin
53202,Milwaukee,WI,Wisconsin
53203,Milwaukee,WI,Wisconsin
53204,Milwaukee,WI,Wisconsin
53205,Milwaukee,WI,Wisconsin
53206,Milwaukee,WI,Wisconsin
53207,Milwaukee,WI,Wisconsin
53208,Milwaukee,WI,Wisconsin
53209,Milwaukee,WI,Wisconsin
53210,Milwaukee,WI,Wisconsin
53211,Milwaukee,WI,Wisconsin
53212,Milwaukee,WI,Wisconsin
53213,Milwaukee,WI,Wisconsin
53214,Milwaukee,WI,Wisconsin
53215,Milwaukee,WI,Wisconsin
53216,Milwaukee,WI,Wisconsin
53217,Milwaukee,WI,Wisconsin
53218,Milwaukee,WI,Wisconsin
53219,Milwaukee,WI,Wisconsin
53220,Milwaukee,WI,Wisconsin
53221,Milwaukee,WI,Wisconsin
53222,Milwaukee,WI,Wisconsin
53223,Milwaukee,WI,Wisconsin
53224,Milwaukee,WI,Wisconsin
53225,Milwaukee,WI,Wisconsin
53226,Milwaukee,WI,Wisconsin
53227,Milwaukee,WI,Wisconsin
53228,Milwaukee,WI,Wisconsin
53233,Milwaukee,WI,Wisconsin
53235,Saint Francis,WI,Wisconsin
53295,Milwaukee,WI,Wisconsin
53402,Racine,WI,Wisconsin
53403,Racine,WI,Wisconsin
53404,Racine,WI,Wisconsin
53405,Racine,WI,Wisconsin
53406,Racine,WI,Wisconsin
53501,Afton,WI,Wisconsin
53502,Albany,WI,Wisconsin
53503,Arena,WI,Wisconsin
53504,Argyle,WI,Wisconsin
53505,Avalon,WI,Wisconsin
53506,Avoca,WI,Wisconsin
53507,Barneveld,WI,Wisconsin
53508,Belleville,WI,Wisconsin
53510,Belmont,WI,Wisconsin
53511,Beloit,WI,Wisconsin
53515,Black Earth,WI,Wisconsin
53516,Blanchardville,WI,Wisconsin
53517,Blue Mounds,WI,Wisconsin
53518,Blue River,WI,Wisconsin
53520,Brodhead,WI,Wisconsin
53521,Brooklyn,WI,Wisconsin
53522,Browntown,WI,Wisconsin
53523,Cambridge,WI,Wisconsin
53525,Clinton,WI,Wisconsin
53526,Cobb,WI,Wisconsin
53527,Cottage Grove,WI,Wisconsin
53528,Cross Plains,WI,Wisconsin
53529,Dane,WI,Wisconsin
53530,Darlington,WI,Wisconsin
53531,Deerfield,WI,Wisconsin
53532,Deforest,WI,Wisconsin
53533,Dodgeville,WI,Wisconsin
53534,Edgerton,WI,Wisconsin
53536,Evansville,WI,Wisconsin
53537,Footville,WI,Wisconsin
53538,Fort Atkinson,WI,Wisconsin
53540,Gotham,WI,Wisconsin
53541,Gratiot,WI,Wisconsin
53543,Highland,WI,Wisconsin
53544,Hollandale,WI,Wisconsin
53545,Janesville,WI,Wisconsin
53546,Janesville,WI,Wisconsin
53548,Janesville,WI,Wisconsin
53549,Jefferson,WI,Wisconsin
53550,Juda,WI,Wisconsin
53551,Lake Mills,WI,Wisconsin
53553,Linden,WI,Wisconsin
53554,Livingston,WI,Wisconsin
53555,Lodi,WI,Wisconsin
53556,Lone Rock,WI,Wisconsin
53557,Lowell,WI,Wisconsin
53558,Mcfarland,WI,Wisconsin
53559,Marshall,WI,Wisconsin
53560,Mazomanie,WI,Wisconsin
53561,Merrimac,WI,Wisconsin
53562,Middleton,WI,Wisconsin
53563,Milton,WI,Wisconsin
53565,Mineral Point,WI,Wisconsin
53566,Monroe,WI,Wisconsin
53569,Montfort,WI,Wisconsin
53570,Monticello,WI,Wisconsin
53571,Morrisonville,WI,Wisconsin
53572,Mount Horeb,WI,Wisconsin
53573,Muscoda,WI,Wisconsin
53574,New Glarus,WI,Wisconsin
53575,Oregon,WI,Wisconsin
53576,Orfordville,WI,Wisconsin
53577,Plain,WI,Wisconsin
53578,Prairie Du Sac,WI,Wisconsin
53579,Reeseville,WI,Wisconsin
53580,Rewey,WI,Wisconsin
53581,Richland Center,WI,Wisconsin
53582,Ridgeway,WI,Wisconsin
53583,Sauk City,WI,Wisconsin
53584,Sextonville,WI,Wisconsin
53585,Sharon,WI,Wisconsin
53586,Shullsburg,WI,Wisconsin
53587,South Wayne,WI,Wisconsin
53588,Spring Green,WI,Wisconsin
53589,Stoughton,WI,Wisconsin
53590,Sun Prairie,WI,Wisconsin
53593,Verona,WI,Wisconsin
53594,Waterloo,WI,Wisconsin
53597,Waunakee,WI,Wisconsin
53598,Windsor,WI,Wisconsin
53599,Woodford,WI,Wisconsin
53703,Madison,WI,Wisconsin
53704,Madison,WI,Wisconsin
53705,Madison,WI,Wisconsin
53706,Madison,WI,Wisconsin
53711,Madison,WI,Wisconsin
53713,Madison,WI,Wisconsin
53714,Madison,WI,Wisconsin
53715,Madison,WI,Wisconsin
53716,Madison,WI,Wisconsin
53717,Madison,WI,Wisconsin
53718,Madison,WI,Wisconsin
53719,Madison,WI,Wisconsin
53726,Madison,WI,Wisconsin
53792,Madison,WI,Wisconsin
53801,Bagley,WI,Wisconsin
53802,Beetown,WI,Wisconsin
53803,Benton,WI,Wisconsin
53804,Bloomington,WI,Wisconsin
53805,Boscobel,WI,Wisconsin
53806,Cassville,WI,Wisconsin
53807,Cuba City,WI,Wisconsin
53808,Dickeyville,WI,Wisconsin
53809,Fennimore,WI,Wisconsin
53810,Glen Haven,WI,Wisconsin
53811,Hazel Green,WI,Wisconsin
53812,Kieler,WI,Wisconsin
53813,Lancaster,WI,Wisconsin
53816,Mount Hope,WI,Wisconsin
53817,Patch Grove,WI,Wisconsin
53818,Platteville,WI,Wisconsin
53820,Potosi,WI,Wisconsin
53821,Prairie Du Chien,WI,Wisconsin
53825,Stitzer,WI,Wisconsin
53826,Wauzeka,WI,Wisconsin
53827,Woodman,WI,Wisconsin
53901,Portage,WI,Wisconsin
53910,Adams,WI,Wisconsin
53911,Arlington,WI,Wisconsin
53913,Baraboo,WI,Wisconsin
53916,Beaver Dam,WI,Wisconsin
53919,Brandon,WI,Wisconsin
53920,Briggsville,WI,Wisconsin
53922,Burnett,WI,Wisconsin
53923,Cambria,WI,Wisconsin
53924,Cazenovia,WI,Wisconsin
53925,Columbus,WI,Wisconsin
53926,Dalton,WI,Wisconsin
53928,Doylestown,WI,Wisconsin
53929,Elroy,WI,Wisconsin
53930,Endeavor,WI,Wisconsin
53931,Fairwater,WI,Wisconsin
53932,Fall River,WI,Wisconsin
53933,Fox Lake,WI,Wisconsin
53934,Friendship,WI,Wisconsin
53935,Friesland,WI,Wisconsin
53936,Grand Marsh,WI,Wisconsin
53937,Hillpoint,WI,Wisconsin
53939,Kingston,WI,Wisconsin
53940,Lake Delton,WI,Wisconsin
53941,La Valle,WI,Wisconsin
53942,Lime Ridge,WI,Wisconsin
53943,Loganville,WI,Wisconsin
53944,Lyndon Station,WI,Wisconsin
53946,Markesan,WI,Wisconsin
53947,Marquette,WI,Wisconsin
53948,Mauston,WI,Wisconsin
53949,Montello,WI,Wisconsin
53950,New Lisbon,WI,Wisconsin
53951,North Freedom,WI,Wisconsin
53952,Oxford,WI,Wisconsin
53953,Packwaukee,WI,Wisconsin
53954,Pardeeville,WI,Wisconsin
53955,Poynette,WI,Wisconsin
53956,Randolph,WI,Wisconsin
53959,Reedsburg,WI,Wisconsin
53960,Rio,WI,Wisconsin
53961,Rock Springs,WI,Wisconsin
53962,Union Center,WI,Wisconsin
53963,Waupun,WI,Wisconsin
53964,Westfield,WI,Wisconsin
53965,Wisconsin Dells,WI,Wisconsin
53968,Wonewoc,WI,Wisconsin
53969,Wyocena,WI,Wisconsin
54001,Amery,WI,Wisconsin
54002,Baldwin,WI,Wisconsin
54003,Beldenville,WI,Wisconsin
54004,Clayton,WI,Wisconsin
54005,Clear Lake,WI,Wisconsin
54006,Cushing,WI,Wisconsin
54007,Deer Park,WI,Wisconsin
54009,Dresser,WI,Wisconsin
54011,Ellsworth,WI,Wisconsin
54013,Glenwood City,WI,Wisconsin
54014,Hager City,WI,Wisconsin
54015,Hammond,WI,Wisconsin
54016,Hudson,WI,Wisconsin
54017,New Richmond,WI,Wisconsin
54020,Osceola,WI,Wisconsin
54021,Prescott,WI,Wisconsin
54022,River Falls,WI,Wisconsin
54023,Roberts,WI,Wisconsin
54024,Saint Croix Falls,WI,Wisconsin
54025,Somerset,WI,Wisconsin
54026,Star Prairie,WI,Wisconsin
54027,Wilson,WI,Wisconsin
54028,Woodville,WI,Wisconsin
54082,Houlton,WI,Wisconsin
54101,Abrams,WI,Wisconsin
54102,Amberg,WI,Wisconsin
54103,Armstrong Creek,WI,Wisconsin
54104,Athelstane,WI,Wisconsin
54106,Black Creek,WI,Wisconsin
54107,Bonduel,WI,Wisconsin
54110,Brillion,WI,Wisconsin
54111,Cecil,WI,Wisconsin
54112,Coleman,WI,Wisconsin
54113,Combined Locks,WI,Wisconsin
54114,Crivitz,WI,Wisconsin
54115,De Pere,WI,Wisconsin
54119,Dunbar,WI,Wisconsin
54120,Fence,WI,Wisconsin
54121,Florence,WI,Wisconsin
54123,Forest Junction,WI,Wisconsin
54124,Gillett,WI,Wisconsin
54125,Goodman,WI,Wisconsin
54126,Greenleaf,WI,Wisconsin
54127,Green Valley,WI,Wisconsin
54128,Gresham,WI,Wisconsin
54129,Hilbert,WI,Wisconsin
54130,Kaukauna,WI,Wisconsin
54135,Keshena,WI,Wisconsin
54136,Kimberly,WI,Wisconsin
54137,Krakow,WI,Wisconsin
54138,Lakewood,WI,Wisconsin
54139,Lena,WI,Wisconsin
54140,Little Chute,WI,Wisconsin
54141,Little Suamico,WI,Wisconsin
54143,Marinette,WI,Wisconsin
54149,Mountain,WI,Wisconsin
54150,Neopit,WI,Wisconsin
54151,Niagara,WI,Wisconsin
54152,Nichols,WI,Wisconsin
54153,Oconto,WI,Wisconsin
54154,Oconto Falls,WI,Wisconsin
54155,Oneida,WI,Wisconsin
54156,Pembine,WI,Wisconsin
54157,Peshtigo,WI,Wisconsin
54159,Porterfield,WI,Wisconsin
54160,Potter,WI,Wisconsin
54161,Pound,WI,Wisconsin
54162,Pulaski,WI,Wisconsin
54165,Seymour,WI,Wisconsin
54166,Shawano,WI,Wisconsin
54169,Sherwood,WI,Wisconsin
54170,Shiocton,WI,Wisconsin
54171,Sobieski,WI,Wisconsin
54173,Suamico,WI,Wisconsin
54174,Suring,WI,Wisconsin
54175,Townsend,WI,Wisconsin
54177,Wausaukee,WI,Wisconsin
54180,Wrightstown,WI,Wisconsin
54201,Algoma,WI,Wisconsin
54202,Baileys Harbor,WI,Wisconsin
54204,Brussels,WI,Wisconsin
54205,Casco,WI,Wisconsin
54207,Collins,WI,Wisconsin
54208,Denmark,WI,Wisconsin
54209,Egg Harbor,WI,Wisconsin
54210,Ellison Bay,WI,Wisconsin
54211,Ephraim,WI,Wisconsin
54212,Fish Creek,WI,Wisconsin
54213,Forestville,WI,Wisconsin
54214,Francis Creek,WI,Wisconsin
54215,Kellnersville,WI,Wisconsin
54216,Kewaunee,WI,Wisconsin
54217,Luxemburg,WI,Wisconsin
54220,Manitowoc,WI,Wisconsin
54227,Maribel,WI,Wisconsin
54228,Mishicot,WI,Wisconsin
54229,New Franken,WI,Wisconsin
54230,Reedsville,WI,Wisconsin
54232,Saint Nazianz,WI,Wisconsin
54234,Sister Bay,WI,Wisconsin
54235,Sturgeon Bay,WI,Wisconsin
54241,Two Rivers,WI,Wisconsin
54245,Valders,WI,Wisconsin
54246,Washington Island,WI,Wisconsin
54247,Whitelaw,WI,Wisconsin
54301,Green Bay,WI,Wisconsin
54302,Green Bay,WI,Wisconsin
54303,Green Bay,WI,Wisconsin
54304,Green Bay,WI,Wisconsin
54307,Green Bay,WI,Wisconsin
54311,Green Bay,WI,Wisconsin
54313,Green Bay,WI,Wisconsin
54401,Wausau,WI,Wisconsin
54403,Wausau,WI,Wisconsin
54405,Abbotsford,WI,Wisconsin
54406,Amherst,WI,Wisconsin
54407,Amherst Junction,WI,Wisconsin
54408,Aniwa,WI,Wisconsin
54409,Antigo,WI,Wisconsin
54410,Arpin,WI,Wisconsin
54411,Athens,WI,Wisconsin
54412,Auburndale,WI,Wisconsin
54413,Babcock,WI,Wisconsin
54414,Birnamwood,WI,Wisconsin
54416,Bowler,WI,Wisconsin
54417,Brokaw,WI,Wisconsin
54418,Bryant,WI,Wisconsin
54420,Chili,WI,Wisconsin
54421,Colby,WI,Wisconsin
54422,Curtiss,WI,Wisconsin
54423,Custer,WI,Wisconsin
54424,Deerbrook,WI,Wisconsin
54425,Dorchester,WI,Wisconsin
54426,Edgar,WI,Wisconsin
54427,Eland,WI,Wisconsin
54428,Elcho,WI,Wisconsin
54430,Elton,WI,Wisconsin
54433,Gilman,WI,Wisconsin
54435,Gleason,WI,Wisconsin
54436,Granton,WI,Wisconsin
54437,Greenwood,WI,Wisconsin
54440,Hatley,WI,Wisconsin
54441,Hewitt,WI,Wisconsin
54442,Irma,WI,Wisconsin
54443,Junction City,WI,Wisconsin
54446,Loyal,WI,Wisconsin
54447,Lublin,WI,Wisconsin
54448,Marathon,WI,Wisconsin
54449,Marshfield,WI,Wisconsin
54450,Mattoon,WI,Wisconsin
54451,Medford,WI,Wisconsin
54452,Merrill,WI,Wisconsin
54454,Milladore,WI,Wisconsin
54455,Mosinee,WI,Wisconsin
54456,Neillsville,WI,Wisconsin
54457,Nekoosa,WI,Wisconsin
54458,Nelsonville,WI,Wisconsin
54459,Ogema,WI,Wisconsin
54460,Owen,WI,Wisconsin
54462,Pearson,WI,Wisconsin
54463,Pelican Lake,WI,Wisconsin
54464,Phlox,WI,Wisconsin
54465,Pickerel,WI,Wisconsin
54466,Pittsville,WI,Wisconsin
54467,Plover,WI,Wisconsin
54469,Port Edwards,WI,Wisconsin
54470,Rib Lake,WI,Wisconsin
54471,Ringle,WI,Wisconsin
54473,Rosholt,WI,Wisconsin
54474,Rothschild,WI,Wisconsin
54475,Rudolph,WI,Wisconsin
54476,Schofield,WI,Wisconsin
54479,Spencer,WI,Wisconsin
54480,Stetsonville,WI,Wisconsin
54481,Stevens Point,WI,Wisconsin
54482,Stevens Point,WI,Wisconsin
54484,Stratford,WI,Wisconsin
54485,Summit Lake,WI,Wisconsin
54486,Tigerton,WI,Wisconsin
54487,Tomahawk,WI,Wisconsin
54488,Unity,WI,Wisconsin
54489,Vesper,WI,Wisconsin
54490,Westboro,WI,Wisconsin
54491,White Lake,WI,Wisconsin
54493,Willard,WI,Wisconsin
54494,Wisconsin Rapids,WI,Wisconsin
54495,Wisconsin Rapids,WI,Wisconsin
54498,Withee,WI,Wisconsin
54499,Wittenberg,WI,Wisconsin
54501,Rhinelander,WI,Wisconsin
54511,Argonne,WI,Wisconsin
54512,Boulder Junction,WI,Wisconsin
54513,Brantwood,WI,Wisconsin
54514,Butternut,WI,Wisconsin
54515,Catawba,WI,Wisconsin
54517,Clam Lake,WI,Wisconsin
54519,Conover,WI,Wisconsin
54520,Crandon,WI,Wisconsin
54521,Eagle River,WI,Wisconsin
54524,Fifield,WI,Wisconsin
54525,Gile,WI,Wisconsin
54526,Glen Flora,WI,Wisconsin
54527,Glidden,WI,Wisconsin
54529,Harshaw,WI,Wisconsin
54530,Hawkins,WI,Wisconsin
54531,Hazelhurst,WI,Wisconsin
54534,Hurley,WI,Wisconsin
54536,Iron Belt,WI,Wisconsin
54537,Kennan,WI,Wisconsin
54538,Lac Du Flambeau,WI,Wisconsin
54539,Lake Tomahawk,WI,Wisconsin
54540,Land O'Lakes,WI,Wisconsin
54541,Laona,WI,Wisconsin
54542,Long Lake,WI,Wisconsin
54545,Manitowish Waters,WI,Wisconsin
54546,Mellen,WI,Wisconsin
54547,Mercer,WI,Wisconsin
54548,Minocqua,WI,Wisconsin
54550,Montreal,WI,Wisconsin
54552,Park Falls,WI,Wisconsin
54554,Phelps,WI,Wisconsin
54555,Phillips,WI,Wisconsin
54556,Prentice,WI,Wisconsin
54557,Presque Isle,WI,Wisconsin
54558,Saint Germain,WI,Wisconsin
54559,Saxon,WI,Wisconsin
54560,Sayner,WI,Wisconsin
54561,Star Lake,WI,Wisconsin
54562,Three Lakes,WI,Wisconsin
54563,Tony,WI,Wisconsin
54564,Tripoli,WI,Wisconsin
54565,Upson,WI,Wisconsin
54566,Wabeno,WI,Wisconsin
54568,Woodruff,WI,Wisconsin
54601,La Crosse,WI,Wisconsin
54603,La Crosse,WI,Wisconsin
54610,Alma,WI,Wisconsin
54611,Alma Center,WI,Wisconsin
54612,Arcadia,WI,Wisconsin
54613,Arkdale,WI,Wisconsin
54614,Bangor,WI,Wisconsin
54615,Black River Falls,WI,Wisconsin
54616,Blair,WI,Wisconsin
54618,Camp Douglas,WI,Wisconsin
54619,Cashton,WI,Wisconsin
